slug_5m,start_epoch_5m,opening_mid_up,opening_imbalance,opening_spread,entry_price_up,entry_price_down,winner,slug_4h,start_epoch_4h,end_epoch_4h,median_spread,median_imbalance,median_mid,spread_std,imbalance_std,total_depth,mid_distance_from_half,regime,side,entry_price,fee,cost,won,payout,pnl_per_token,total_pnl
btc-updown-5m-1771538400,1771538400,0.52,0.1859801794031663,0.020000000000000018,0.43,0.58,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.43,0.00014336662486500002,0.430143366624865,False,0.0,-0.430143366624865,-4.30143366624865
btc-updown-5m-1771538700,1771538700,0.555,-0.31606718495734876,0.010000000000000009,0.74,0.27,Up,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Down,0.27,5.821434238500001e-05,0.27005821434238503,False,0.0,-0.27005821434238503,-2.7005821434238504
btc-updown-5m-1771539000,1771539000,0.5,-0.2544807166405078,0.020000000000000018,0.69,0.32,Up,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Down,0.32,8.409317376e-05,0.32008409317376,False,0.0,-0.32008409317376,-3.2008409317376003
btc-updown-5m-1771539300,1771539300,0.505,0.19909598012284405,0.010000000000000009,0.21,0.81,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.21,3.2077835055e-05,0.21003207783505498,False,0.0,-0.21003207783505498,-2.1003207783505498
btc-updown-5m-1771539900,1771539900,0.5700000000000001,0.3256989886972041,0.019999999999999907,0.58,0.44,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.58,0.00019101855024000001,0.5801910185502399,False,0.0,-0.5801910185502399,-5.801910185502399
btc-updown-5m-1771540200,1771540200,0.525,0.38525782884022686,0.010000000000000009,0.52,0.49,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.52,0.00017979826176,0.52017979826176,False,0.0,-0.52017979826176,-5.2017979826176
btc-updown-5m-1771540500,1771540500,0.55,0.3492881939636761,0.020000000000000018,0.51,0.5,Up,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.51,0.00017676475330500002,0.510176764753305,True,1.0,0.489823235246695,4.89823235246695
btc-updown-5m-1771540800,1771540800,0.545,0.21781879492412817,0.010000000000000009,0.63,0.39,Up,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.63,0.000189984460365,0.630189984460365,True,1.0,0.369810015539635,3.69810015539635
btc-updown-5m-1771542300,1771542300,0.51,0.20610149485118295,0.020000000000000018,0.45,0.56,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.45,0.00015298748437500003,0.450152987484375,False,0.0,-0.450152987484375,-4.50152987484375
btc-updown-5m-1771543200,1771543200,0.515,-0.2535098461939775,0.010000000000000009,0.82,0.2,Up,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Down,0.2,2.8416000000000014e-05,0.20002841600000001,False,0.0,-0.20002841600000001,-2.00028416
btc-updown-5m-1771543500,1771543500,0.475,-0.19756908585283411,0.010000000000000009,0.53,0.48,Up,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Down,0.48,0.00016596762623999998,0.48016596762624,False,0.0,-0.48016596762624,-4.8016596762624
btc-updown-5m-1771543800,1771543800,0.505,0.24932924272594661,0.010000000000000009,0.3,0.71,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.3,7.342649999999999e-05,0.30007342649999996,False,0.0,-0.30007342649999996,-3.0007342649999997
btc-updown-5m-1771544400,1771544400,0.49,0.20104846597394443,0.020000000000000018,0.31,0.71,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.31,7.871839780499999e-05,0.310078718397805,False,0.0,-0.310078718397805,-3.10078718397805
btc-updown-5m-1771544700,1771544700,0.495,-0.19026491229409911,0.010000000000000009,0.73,0.28,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Down,0.28,6.315853824000001e-05,0.28006315853824004,True,1.0,0.71993684146176,7.1993684146176
btc-updown-5m-1771545300,1771545300,0.495,0.22331451195644847,0.010000000000000009,0.34,0.68,Up,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.34,9.502056432e-05,0.34009502056432,True,1.0,0.6599049794356799,6.5990497943568
btc-updown-5m-1771546200,1771546200,0.485,-0.3167144634787107,0.010000000000000009,0.44,0.58,Up,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Down,0.58,0.00019101855024000001,0.5801910185502399,False,0.0,-0.5801910185502399,-5.801910185502399
btc-updown-5m-1771548600,1771548600,0.505,-0.22530654839551276,0.010000000000000009,0.52,0.5,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Down,0.5,0.0001734375,0.5001734375,True,1.0,0.4998265625,4.998265625
btc-updown-5m-1771548900,1771548900,0.505,-0.2140018804530679,0.010000000000000009,0.48,0.53,Up,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Down,0.53,0.00018252245761499997,0.530182522457615,False,0.0,-0.530182522457615,-5.30182522457615
btc-updown-5m-1771553100,1771553100,0.49,-0.23009031108405897,0.020000000000000018,0.46,0.56,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Down,0.56,0.00018869587968,0.56018869587968,True,1.0,0.43981130412032,4.3981130412031995
btc-updown-5m-1771553400,1771553400,0.505,-0.1630110093284169,0.010000000000000009,0.6,0.41,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Down,0.41,0.00013315227055500005,0.41013315227055497,True,1.0,0.5898668477294451,5.898668477294451
btc-updown-5m-1771554300,1771554300,0.515,0.19328563362551726,0.030000000000000027,0.27,0.75,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Up,0.27,5.821434238500001e-05,0.27005821434238503,False,0.0,-0.27005821434238503,-2.7005821434238504
btc-updown-5m-1771555200,1771555200,0.495,0.21112423568649255,0.010000000000000009,0.24,0.78,Up,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Up,0.24,4.431532032000001e-05,0.24004431532032,True,1.0,0.75995568467968,7.5995568467967995
btc-updown-5m-1771556100,1771556100,0.515,-0.1569618085177829,0.010000000000000009,0.53,0.48,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Down,0.48,0.00016596762623999998,0.48016596762624,True,1.0,0.51983403237376,5.1983403237376
btc-updown-5m-1771556400,1771556400,0.51,0.2027855404309023,0.020000000000000018,0.68,0.33,Up,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Up,0.68,0.00017869799424000002,0.68017869799424,True,1.0,0.31982130200576,3.1982130200576
btc-updown-5m-1771556700,1771556700,0.495,-0.19272312160334393,0.010000000000000009,0.34,0.67,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Down,0.67,0.00018177965338500002,0.670181779653385,True,1.0,0.329818220346615,3.2981822034661503
btc-updown-5m-1771557000,1771557000,0.505,0.3128016611842106,0.010000000000000009,0.5,0.52,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Up,0.5,0.0001734375,0.5001734375,False,0.0,-0.5001734375,-5.001734375
btc-updown-5m-1771558200,1771558200,0.51,0.21707381115386704,0.020000000000000018,0.38,0.63,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Up,0.38,0.00011706502224000001,0.38011706502224,False,0.0,-0.38011706502224,-3.8011706502224003
btc-updown-5m-1771558500,1771558500,0.505,-0.1700256673915915,0.010000000000000009,0.71,0.31,Up,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Down,0.31,7.871839780499999e-05,0.310078718397805,False,0.0,-0.310078718397805,-3.10078718397805
btc-updown-5m-1771559100,1771559100,0.515,0.150733149046403,0.010000000000000009,0.5,0.51,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Up,0.5,0.0001734375,0.5001734375,False,0.0,-0.5001734375,-5.001734375
btc-updown-5m-1771559700,1771559700,0.48,0.15651158952109215,0.020000000000000018,0.45,0.56,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Up,0.45,0.00015298748437500003,0.450152987484375,False,0.0,-0.450152987484375,-4.50152987484375
btc-updown-5m-1771560900,1771560900,0.525,-0.2799142543871299,0.010000000000000009,0.61,0.4,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Down,0.4,0.000127872,0.400127872,True,1.0,0.599872128,5.99872128
btc-updown-5m-1771561500,1771561500,0.525,0.2806075845211987,0.010000000000000009,0.63,0.39,Up,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Up,0.63,0.000189984460365,0.630189984460365,True,1.0,0.369810015539635,3.69810015539635
btc-updown-5m-1771561800,1771561800,0.505,0.15167955942921815,0.010000000000000009,0.37,0.64,Up,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Up,0.37,0.00011157817513500002,0.370111578175135,True,1.0,0.629888421824865,6.29888421824865
btc-updown-5m-1771563000,1771563000,0.61,0.6512614965786699,0.020000000000000018,0.5,0.52,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Up,0.5,0.0001734375,0.5001734375,False,0.0,-0.5001734375,-5.001734375
btc-updown-5m-1771563300,1771563300,0.515,0.1931096545031291,0.010000000000000009,0.32,0.7,Down,btc-updown-4h-1771534800,1771534800,1771549200,0.06,0.02745422932930023,0.24,0.03244215641404425,0.3569229541326298,754.0,0.26,discovery,Up,0.32,8.409317376e-05,0.32008409317376,False,0.0,-0.32008409317376,-3.2008409317376003
btc-updown-5m-1771564200,1771564200,0.54,0.36232047086632935,0.020000000000000018,0.55,0.46,Up,btc-updown-4h-1771549200,1771549200,1771563600,0.09999999999999998,-0.1123129151291513,0.575,0.04779554983568225,0.33512916325570036,765.65,0.07499999999999996,discovery,Up,0.55,0.00018698470312500002,0.550186984703125,True,1.0,0.449813015296875,4.49813015296875
btc-updown-5m-1771566600,1771566600,0.44,-0.15809699069062566,0.020000000000000018,0.52,0.49,Down,btc-updown-4h-1771549200,1771549200,1771563600,0.09999999999999998,-0.1123129151291513,0.575,0.04779554983568225,0.33512916325570036,765.65,0.07499999999999996,discovery,Down,0.49,0.00016983280219500004,0.490169832802195,True,1.0,0.5098301671978049,5.098301671978049
btc-updown-5m-1771566900,1771566900,0.49,-0.18486751197439735,0.020000000000000018,0.6,0.41,Down,btc-updown-4h-1771549200,1771549200,1771563600,0.09999999999999998,-0.1123129151291513,0.575,0.04779554983568225,0.33512916325570036,765.65,0.07499999999999996,discovery,Down,0.41,0.00013315227055500005,0.41013315227055497,True,1.0,0.5898668477294451,5.898668477294451
btc-updown-5m-1771567500,1771567500,0.51,-0.20847805292731575,0.020000000000000018,0.62,0.4,Up,btc-updown-4h-1771549200,1771549200,1771563600,0.09999999999999998,-0.1123129151291513,0.575,0.04779554983568225,0.33512916325570036,765.65,0.07499999999999996,discovery,Down,0.4,0.000127872,0.400127872,False,0.0,-0.400127872,-4.00127872
btc-updown-5m-1771570800,1771570800,0.475,-0.1946755151205739,0.010000000000000009,0.55,0.46,Down,btc-updown-4h-1771549200,1771549200,1771563600,0.09999999999999998,-0.1123129151291513,0.575,0.04779554983568225,0.33512916325570036,765.65,0.07499999999999996,discovery,Down,0.46,0.00015752663568000005,0.46015752663568005,True,1.0,0.5398424733643199,5.398424733643199
btc-updown-5m-1771571400,1771571400,0.51,0.1804739694945166,0.020000000000000018,0.28,0.73,Up,btc-updown-4h-1771549200,1771549200,1771563600,0.09999999999999998,-0.1123129151291513,0.575,0.04779554983568225,0.33512916325570036,765.65,0.07499999999999996,discovery,Up,0.28,6.315853824000001e-05,0.28006315853824004,True,1.0,0.71993684146176,7.1993684146176
btc-updown-5m-1771572000,1771572000,0.46499999999999997,-0.3928023639719581,0.009999999999999953,0.64,0.38,Up,btc-updown-4h-1771549200,1771549200,1771563600,0.09999999999999998,-0.1123129151291513,0.575,0.04779554983568225,0.33512916325570036,765.65,0.07499999999999996,discovery,Down,0.38,0.00011706502224000001,0.38011706502224,False,0.0,-0.38011706502224,-3.8011706502224003
btc-updown-5m-1771574100,1771574100,0.495,0.21535052170433686,0.010000000000000009,0.2,0.82,Down,btc-updown-4h-1771549200,1771549200,1771563600,0.09999999999999998,-0.1123129151291513,0.575,0.04779554983568225,0.33512916325570036,765.65,0.07499999999999996,discovery,Up,0.2,2.8416000000000014e-05,0.20002841600000001,False,0.0,-0.20002841600000001,-2.00028416
btc-updown-5m-1771576800,1771576800,0.51,0.2714506933500593,0.020000000000000018,0.43,0.58,Down,btc-updown-4h-1771549200,1771549200,1771563600,0.09999999999999998,-0.1123129151291513,0.575,0.04779554983568225,0.33512916325570036,765.65,0.07499999999999996,discovery,Up,0.43,0.00014336662486500002,0.430143366624865,False,0.0,-0.430143366624865,-4.30143366624865
btc-updown-5m-1771577700,1771577700,0.475,-0.29279475880930383,0.010000000000000009,0.41,0.6,Down,btc-updown-4h-1771549200,1771549200,1771563600,0.09999999999999998,-0.1123129151291513,0.575,0.04779554983568225,0.33512916325570036,765.65,0.07499999999999996,discovery,Down,0.6,0.000191808,0.6001918079999999,True,1.0,0.39980819200000006,3.9980819200000006
btc-updown-5m-1771578000,1771578000,0.505,-0.17434438422935034,0.010000000000000009,0.58,0.44,Up,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Down,0.44,0.00014826104832000006,0.44014826104832,False,0.0,-0.44014826104832,-4.4014826104832
btc-updown-5m-1771578600,1771578600,0.47,-0.20349484241736965,0.019999999999999962,0.53,0.49,Up,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Down,0.49,0.00016983280219500004,0.490169832802195,False,0.0,-0.490169832802195,-4.90169832802195
btc-updown-5m-1771579800,1771579800,0.425,-0.28556451813368244,0.030000000000000027,0.47,0.55,Down,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Down,0.55,0.00018698470312500002,0.550186984703125,True,1.0,0.449813015296875,4.49813015296875
btc-updown-5m-1771580100,1771580100,0.5,-0.28532607843192526,0.020000000000000018,0.66,0.36,Up,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Down,0.36,0.00010606215168000001,0.36010606215168,False,0.0,-0.36010606215168,-3.6010606215168
btc-updown-5m-1771580700,1771580700,0.475,-0.15201595668898707,0.010000000000000009,0.66,0.35,Up,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Down,0.35,0.00010053651562499997,0.350100536515625,False,0.0,-0.350100536515625,-3.5010053651562503
btc-updown-5m-1771582200,1771582200,0.495,0.16753816459027904,0.010000000000000009,0.46,0.55,Down,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Up,0.46,0.00015752663568000005,0.46015752663568005,False,0.0,-0.46015752663568005,-4.6015752663568
btc-updown-5m-1771585200,1771585200,0.595,0.2824897825296772,0.050000000000000044,0.52,0.49,Down,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Up,0.52,0.00017979826176,0.52017979826176,False,0.0,-0.52017979826176,-5.2017979826176
btc-updown-5m-1771585800,1771585800,0.535,0.1631577216882391,0.030000000000000027,0.59,0.43,Down,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Up,0.59,0.000191609364945,0.590191609364945,False,0.0,-0.590191609364945,-5.90191609364945
btc-updown-5m-1771587300,1771587300,0.525,0.20576972217131148,0.010000000000000009,0.37,0.64,Down,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Up,0.37,0.00011157817513500002,0.370111578175135,False,0.0,-0.370111578175135,-3.70111578175135
btc-updown-5m-1771587900,1771587900,0.6,0.1634881791886909,0.020000000000000018,0.6,0.41,Up,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Up,0.6,0.000191808,0.6001918079999999,True,1.0,0.39980819200000006,3.9980819200000006
btc-updown-5m-1771589100,1771589100,0.515,0.1917634399238669,0.010000000000000009,0.49,0.52,Up,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Up,0.49,0.00016983280219500004,0.490169832802195,True,1.0,0.5098301671978049,5.098301671978049
btc-updown-5m-1771589700,1771589700,0.485,-0.1631752374420373,0.010000000000000009,0.64,0.38,Down,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Down,0.38,0.00011706502224000001,0.38011706502224,True,1.0,0.6198829349777599,6.198829349777599
btc-updown-5m-1771590300,1771590300,0.505,-0.17474084059953648,0.010000000000000009,0.55,0.47,Down,btc-updown-4h-1771563600,1771563600,1771578000,0.020000000000000018,-0.4135991806435967,0.865,0.01289363034060201,0.42813714065831937,1445.0,0.365,discovery,Down,0.47,0.00016185953788499998,0.470161859537885,True,1.0,0.5298381404621151,5.298381404621151
btc-updown-5m-1771592400,1771592400,0.495,0.4816123918184889,0.010000000000000009,0.16,0.85,Down,btc-updown-4h-1771578000,1771578000,1771592400,0.050000000000000044,-0.01749864122229599,0.525,0.03798672041458296,0.28137975289372485,1540.0,0.025000000000000022,discovery,Up,0.16,1.6040263679999997e-05,0.16001604026368,False,0.0,-0.16001604026368,-1.6001604026368
btc-updown-5m-1771595700,1771595700,0.48,0.4511816724076252,0.020000000000000018,0.13,0.89,Down,btc-updown-4h-1771578000,1771578000,1771592400,0.050000000000000044,-0.01749864122229599,0.525,0.03798672041458296,0.28137975289372485,1540.0,0.025000000000000022,discovery,Up,0.13,9.229146615000001e-06,0.130009229146615,False,0.0,-0.130009229146615,-1.3000922914661501
btc-updown-5m-1771596300,1771596300,0.495,0.30494764057147494,0.010000000000000009,0.54,0.47,Up,btc-updown-4h-1771578000,1771578000,1771592400,0.050000000000000044,-0.01749864122229599,0.525,0.03798672041458296,0.28137975289372485,1540.0,0.025000000000000022,discovery,Up,0.54,0.00018492257232000006,0.54018492257232,True,1.0,0.45981507742768,4.5981507742768
btc-updown-5m-1771599600,1771599600,0.485,0.1731105021373751,0.010000000000000009,0.72,0.3,Up,btc-updown-4h-1771578000,1771578000,1771592400,0.050000000000000044,-0.01749864122229599,0.525,0.03798672041458296,0.28137975289372485,1540.0,0.025000000000000022,discovery,Up,0.72,0.00016240766976000003,0.7201624076697599,True,1.0,0.2798375923302401,2.798375923302401
btc-updown-5m-1771600500,1771600500,0.595,0.2490197141359931,0.050000000000000044,0.56,0.45,Up,btc-updown-4h-1771578000,1771578000,1771592400,0.050000000000000044,-0.01749864122229599,0.525,0.03798672041458296,0.28137975289372485,1540.0,0.025000000000000022,discovery,Up,0.56,0.00018869587968,0.56018869587968,True,1.0,0.43981130412032,4.3981130412031995
btc-updown-5m-1771602900,1771602900,0.445,-0.2135082008803461,0.010000000000000009,0.63,0.38,Up,btc-updown-4h-1771578000,1771578000,1771592400,0.050000000000000044,-0.01749864122229599,0.525,0.03798672041458296,0.28137975289372485,1540.0,0.025000000000000022,discovery,Down,0.38,0.00011706502224000001,0.38011706502224,False,0.0,-0.38011706502224,-3.8011706502224003
btc-updown-5m-1771603800,1771603800,0.435,-0.15808866177593717,0.030000000000000027,0.38,0.64,Down,btc-updown-4h-1771578000,1771578000,1771592400,0.050000000000000044,-0.01749864122229599,0.525,0.03798672041458296,0.28137975289372485,1540.0,0.025000000000000022,discovery,Down,0.64,0.00018855493632,0.64018855493632,True,1.0,0.35981144506368,3.5981144506368
btc-updown-5m-1771612500,1771612500,0.47,0.23846860598315117,0.019999999999999962,0.23,0.79,Down,btc-updown-4h-1771592400,1771592400,1771606800,0.06,0.004608614898584387,0.375,0.033915349145452044,0.3314749204271623,4326.679999999999,0.125,discovery,Up,0.23,4.0036669365000006e-05,0.230040036669365,False,0.0,-0.230040036669365,-2.3004003666936503
btc-updown-5m-1771615800,1771615800,0.535,-0.17631219712388968,0.030000000000000027,0.67,0.34,Up,btc-updown-4h-1771592400,1771592400,1771606800,0.06,0.004608614898584387,0.375,0.033915349145452044,0.3314749204271623,4326.679999999999,0.125,discovery,Down,0.34,9.502056432e-05,0.34009502056432,False,0.0,-0.34009502056432,-3.4009502056432
btc-updown-5m-1771617000,1771617000,0.525,-0.15139176372455135,0.010000000000000009,0.56,0.45,Up,btc-updown-4h-1771592400,1771592400,1771606800,0.06,0.004608614898584387,0.375,0.033915349145452044,0.3314749204271623,4326.679999999999,0.125,discovery,Down,0.45,0.00015298748437500003,0.450152987484375,False,0.0,-0.450152987484375,-4.50152987484375
btc-updown-5m-1771617300,1771617300,0.505,0.202117765616892,0.010000000000000009,0.48,0.53,Down,btc-updown-4h-1771592400,1771592400,1771606800,0.06,0.004608614898584387,0.375,0.033915349145452044,0.3314749204271623,4326.679999999999,0.125,discovery,Up,0.48,0.00016596762623999998,0.48016596762624,False,0.0,-0.48016596762624,-4.8016596762624
btc-updown-5m-1771618800,1771618800,0.525,0.1796601465851268,0.010000000000000009,0.42,0.59,Down,btc-updown-4h-1771592400,1771592400,1771606800,0.06,0.004608614898584387,0.375,0.033915349145452044,0.3314749204271623,4326.679999999999,0.125,discovery,Up,0.42,0.00013832377776000002,0.42013832377776,False,0.0,-0.42013832377776,-4.2013832377776
btc-updown-5m-1771619100,1771619100,0.5449999999999999,0.2291312915680979,0.04999999999999993,0.4,0.61,Down,btc-updown-4h-1771592400,1771592400,1771606800,0.06,0.004608614898584387,0.375,0.033915349145452044,0.3314749204271623,4326.679999999999,0.125,discovery,Up,0.4,0.000127872,0.400127872,False,0.0,-0.400127872,-4.00127872
btc-updown-5m-1771622700,1771622700,0.515,0.29698060111180313,0.010000000000000009,0.54,0.48,Up,btc-updown-4h-1771606800,1771606800,1771621200,0.07999999999999996,0.01890714134302795,0.42000000000000004,0.031456332529001735,0.23720661080484312,1957.0,0.07999999999999996,discovery,Up,0.54,0.00018492257232000006,0.54018492257232,True,1.0,0.45981507742768,4.5981507742768
btc-updown-5m-1771623000,1771623000,0.495,0.2594853946999106,0.010000000000000009,0.43,0.59,Down,btc-updown-4h-1771606800,1771606800,1771621200,0.07999999999999996,0.01890714134302795,0.42000000000000004,0.031456332529001735,0.23720661080484312,1957.0,0.07999999999999996,discovery,Up,0.43,0.00014336662486500002,0.430143366624865,False,0.0,-0.430143366624865,-4.30143366624865
btc-updown-5m-1771623600,1771623600,0.505,0.17711176539022586,0.010000000000000009,0.49,0.52,Down,btc-updown-4h-1771606800,1771606800,1771621200,0.07999999999999996,0.01890714134302795,0.42000000000000004,0.031456332529001735,0.23720661080484312,1957.0,0.07999999999999996,discovery,Up,0.49,0.00016983280219500004,0.490169832802195,False,0.0,-0.490169832802195,-4.90169832802195
btc-updown-5m-1771623900,1771623900,0.5,0.2246908227132192,0.020000000000000018,0.45,0.56,Up,btc-updown-4h-1771606800,1771606800,1771621200,0.07999999999999996,0.01890714134302795,0.42000000000000004,0.031456332529001735,0.23720661080484312,1957.0,0.07999999999999996,discovery,Up,0.45,0.00015298748437500003,0.450152987484375,True,1.0,0.549847012515625,5.498470125156249
btc-updown-5m-1771624200,1771624200,0.495,-0.15828994472402497,0.010000000000000009,0.52,0.5,Up,btc-updown-4h-1771606800,1771606800,1771621200,0.07999999999999996,0.01890714134302795,0.42000000000000004,0.031456332529001735,0.23720661080484312,1957.0,0.07999999999999996,discovery,Down,0.5,0.0001734375,0.5001734375,False,0.0,-0.5001734375,-5.001734375
btc-updown-5m-1771625700,1771625700,0.53,-0.372252253457186,0.040000000000000036,0.76,0.26,Up,btc-updown-4h-1771606800,1771606800,1771621200,0.07999999999999996,0.01890714134302795,0.42000000000000004,0.031456332529001735,0.23720661080484312,1957.0,0.07999999999999996,discovery,Down,0.26,5.341662768000001e-05,0.26005341662768,False,0.0,-0.26005341662768,-2.6005341662768
